x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5171.png,6,1.5215093e-05,8.74296e-05,3.627989e-05,3.0116223e-07,0.0032481365,4.13777e-06,0.9999902,3.0323497e-07,1.1992902e-06,9.162644e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5172.png,7,5.165017e-07,1.68412e-06,5.232566e-06,9.61562e-07,1.4014432e-07,1.2340607e-07,1.3048991e-07,1.0,3.0885046e-06,9.510889e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5173.png,8,4.6160875e-07,2.0475168e-06,0.0002608541,1.4095043e-06,4.055952e-05,1.1092241e-07,0.0006159495,9.473603e-05,0.999998,7.9814905e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5174.png,5,2.1288722e-07,1.0462139e-05,6.6493366e-09,1.2995656e-06,2.3466785e-06,1.0,1.4151385e-06,4.7649215e-07,7.032966e-06,3.5984535e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5175.png,4,4.439866e-07,1.744159e-07,2.9644417e-08,1.4272318e-07,0.9999995,4.049635e-06,9.286216e-07,8.5129994e-07,2.135669e-06,1.9671521e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5176.png,8,2.1595563e-06,1.48600775e-05,5.830486e-06,2.6253865e-06,3.0134831e-06,2.566013e-06,1.5097811e-06,1.310973e-05,1.0,7.5941552e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5177.png,7,5.007811e-07,1.7333525e-06,5.2122164e-06,1.0215987e-06,1.3242772e-07,1.3224799e-07,1.3337257e-07,1.0,3.0308713e-06,1.03201155e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5178.png,4,5.1466617e-07,1.4490205e-07,3.212156e-08,1.2353605e-07,0.9999995,3.379075e-06,7.857635e-07,9.573757e-07,2.5052284e-06,2.2600616e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5179.png,7,4.783867e-07,1.7082217e-06,5.889876e-06,9.110513e-07,1.2698386e-07,1.3244009e-07,1.6102524e-07,1.0,3.6493354e-06,9.1660795e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5180.png,7,5.0986444e-07,1.6586743e-06,5.308548e-06,9.691507e-07,1.3727977e-07,1.2254759e-07,1.3096691e-07,1.0,3.1301543e-06,9.413758e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5181.png,3,5.111112e-07,9.3089955e-07,1.560987e-06,1.0,3.7039771e-07,4.1788776e-06,8.1274845e-07,4.8358237e-07,8.835098e-07,1.11482195e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5182.png,9,1.5038225e-08,7.044835e-06,6.794869e-07,1.4547684e-06,8.389563e-06,1.1852502e-06,9.58552e-08,5.9457134e-06,2.7459498e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5183.png,8,3.2745688e-06,1.9318108e-05,4.3878113e-06,1.8418598e-06,2.7672436e-06,2.1039548e-06,2.382581e-06,1.2141725e-05,1.0,1.7550312e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5184.png,8,4.371816e-07,1.5764e-05,5.156324e-06,2.0361645e-06,2.9541911e-06,3.3958254e-06,1.3083575e-06,1.7285047e-05,1.0,1.9128652e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5185.png,3,4.4182906e-07,1.0487626e-06,2.6727719e-06,1.0,1.7094618e-06,3.837063e-06,5.621076e-07,7.335733e-07,1.9596362e-06,1.2010028e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5186.png,1,2.1239534e-06,1.0,2.6064762e-07,7.1796876e-08,2.4392932e-07,8.92736e-06,2.2483086e-06,1.6305348e-05,8.1647977e-07,7.355719e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5187.png,5,2.0853918e-07,1.0626749e-05,6.6226304e-09,1.3390113e-06,2.3798198e-06,1.0,1.4449126e-06,4.7054667e-07,6.8173154e-06,3.6734918e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5188.png,8,3.6020515e-07,1.512071e-05,5.374013e-06,2.1221738e-06,2.9841835e-06,3.609559e-06,1.1934998e-06,1.7898743e-05,1.0,1.4788434e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\5189.png,2,2.479915e-06,3.3430827e-06,1.0,2.3470657e-06,2.6058675e-07,4.9586763e-08,5.6160323e-05,5.067826e-06,1.5274511e-06,6.195207e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5190.png,7,5.718216e-07,1.6455781e-06,6.9132957e-06,1.0113852e-06,1.4029288e-07,1.322205e-07,2.2925096e-07,1.0,5.2149057e-06,9.629765e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5191.png,4,2.2029267e-06,6.946366e-08,7.390872e-08,3.9720856e-08,0.9999994,2.6693178e-06,3.823406e-07,2.40319e-06,4.481625e-06,5.012178e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\5192.png,2,2.4145684e-06,2.51745e-06,1.0,2.0480031e-06,1.5174747e-07,4.443547e-08,4.6573736e-05,5.021253e-06,8.7843694e-07,5.675805e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5193.png,1,8.687628e-07,1.0,3.100798e-07,6.5739286e-08,1.2497962e-07,8.21736e-06,3.159621e-06,1.6912882e-05,6.687674e-07,8.306775e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5194.png,5,1.8414123e-07,1.3055522e-05,5.0786766e-09,1.5340861e-06,2.7482317e-06,1.0,1.7103556e-06,3.9595673e-07,7.4360664e-06,4.090956e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5195.png,4,1.1629464e-06,6.4947386e-08,5.106332e-08,5.744621e-08,0.9999995,1.3960291e-06,3.7059806e-07,1.7757053e-06,5.124469e-06,4.5247547e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5196.png,5,2.1324385e-07,1.0406235e-05,6.7385817e-09,1.3213394e-06,2.3511923e-06,1.0,1.4067489e-06,4.7491832e-07,6.8733e-06,3.6308504e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5197.png,5,2.0910556e-07,1.0439912e-05,6.7023835e-09,1.3435549e-06,2.3756565e-06,1.0,1.428827e-06,4.737386e-07,6.831601e-06,3.6509891e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5198.png,8,4.855792e-07,1.5906011e-05,5.135197e-06,2.0343941e-06,2.9327844e-06,3.3267859e-06,1.3468043e-06,1.688888e-05,1.0,2.1309613e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5199.png,6,7.89758e-07,2.8112636e-06,2.4931303e-05,2.8973313e-06,4.0409795e-05,2.4016365e-06,0.9999995,1.9984833e-07,8.673449e-08,1.4706659e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5200.png,4,5.64552e-07,1.3001056e-07,3.3577432e-08,1.1302766e-07,0.9999995,3.0125952e-06,7.1059213e-07,1.0393791e-06,2.7727092e-06,2.4847564e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5201.png,4,1.7308004e-06,7.80791e-08,5.9753184e-08,7.2888305e-08,0.9999993,1.1714013e-06,3.5060725e-07,1.7665539e-06,4.504137e-06,7.6023556e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5202.png,4,7.873297e-07,8.775086e-08,4.135013e-08,8.079487e-08,0.99999964,2.0598063e-06,4.819833e-07,1.2939189e-06,3.808336e-06,3.4157558e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5203.png,1,3.738297e-07,1.0,2.4747547e-07,7.230812e-08,3.6314237e-08,1.1057994e-05,2.7540561e-06,1.31998795e-05,8.067382e-07,6.673015e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5204.png,8,5.567633e-07,1.6299053e-05,5.0039953e-06,1.984758e-06,2.9187888e-06,3.2021107e-06,1.424666e-06,1.657229e-05,1.0,2.532377e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5205.png,7,5.2541395e-07,1.5194457e-06,1.2871443e-05,1.0117662e-06,9.430558e-08,1.7505766e-07,8.8372724e-07,1.0,1.5166635e-05,9.7030525e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5206.png,5,2.1359637e-07,1.0374823e-05,6.7450627e-09,1.3160738e-06,2.359841e-06,1.0,1.41543e-06,4.7152412e-07,6.877877e-06,3.5753299e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5207.png,5,2.0465998e-07,1.04069295e-05,6.7101857e-09,1.3713809e-06,2.386085e-06,1.0,1.4627607e-06,4.7397538e-07,6.8307863e-06,3.6425279e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5208.png,1,1.9271132e-05,1.0,2.2584811e-07,7.70133e-08,2.5123177e-06,6.5785835e-06,2.0135367e-06,2.4019915e-05,9.648423e-07,8.1465737e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5209.png,8,5.8258166e-07,1.05051095e-05,7.4190875e-06,2.1680082e-06,3.4196173e-06,5.2466967e-06,1.3057399e-06,1.637791e-05,1.0,1.38465e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5210.png,9,1.779255e-06,1.8557698e-07,8.3438135e-07,0.0011680695,3.7694565e-07,3.092905e-06,2.4688543e-07,2.0738858e-05,1.8281364e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5211.png,1,2.1339529e-06,1.0,2.4861137e-07,7.398121e-08,2.4421425e-07,8.748448e-06,2.3558566e-06,1.6937287e-05,8.3939676e-07,7.287105e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5212.png,3,3.3669627e-07,5.9450787e-07,2.4906683e-06,1.0,4.0308757e-07,4.0380273e-06,1.2820573e-06,6.173515e-07,8.329321e-07,1.43453535e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5213.png,6,1.0892404e-05,1.9817942e-06,3.4246732e-05,3.3675356e-06,1.5018875e-05,3.8506744e-07,1.0,1.4405151e-07,1.4459394e-07,3.7665424e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5214.png,3,3.5744327e-07,5.942358e-07,1.7172707e-06,1.0,2.128992e-07,4.187454e-06,1.249133e-06,5.156453e-07,5.1561386e-07,1.2738022e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5215.png,3,4.7542312e-07,8.8950316e-07,2.05353e-06,1.0,5.9005356e-07,4.128066e-06,8.37025e-07,5.4380627e-07,1.2311847e-06,1.2311223e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\5216.png,2,1.8397444e-06,3.3429549e-06,1.0,2.5942209e-06,1.2627149e-07,6.510726e-08,7.8981226e-05,4.0881087e-06,7.421341e-07,4.993942e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\5217.png,2,1.9408753e-06,9.919206e-07,1.0,9.0412705e-06,5.966435e-08,1.6635674e-08,0.00031448292,2.9668161e-05,6.9772577e-06,3.0087804e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5218.png,6,3.1741513e-06,4.0708783e-06,2.8053852e-05,2.4885126e-06,4.353414e-05,8.6527757e-07,0.99999976,2.698911e-07,1.9637918e-07,2.2078025e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5219.png,9,1.4118648e-08,6.451491e-06,5.885227e-07,1.5711968e-06,7.656527e-06,1.1439364e-06,1.1558263e-07,6.549419e-06,3.0563824e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5220.png,9,5.2757105e-07,1.6954551e-06,1.1259424e-05,4.1334726e-05,3.2398439e-06,2.0662105e-06,1.749496e-08,2.1284145e-06,1.0762268e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5221.png,6,0.0002060412,3.6519746e-06,2.6007903e-05,2.3957964e-06,1.2859713e-05,2.5362314e-07,1.0,7.6338075e-08,5.64398e-07,2.7574993e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5222.png,5,2.3170877e-07,1.0249575e-05,7.054434e-09,1.355815e-06,2.3114317e-06,1.0,1.3333904e-06,4.638682e-07,6.9749226e-06,3.620332e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5223.png,5,2.2051348e-07,1.0344592e-05,6.8162334e-09,1.3120123e-06,2.3270425e-06,1.0,1.3813251e-06,4.6879623e-07,6.93393e-06,3.5822445e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5224.png,3,4.3478502e-07,9.708149e-07,2.4402525e-06,1.0,1.2246398e-06,3.7096547e-06,5.7228857e-07,6.624483e-07,1.4200988e-06,1.2421242e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5225.png,3,5.5841497e-07,9.809443e-07,1.7710713e-06,1.0,4.0499341e-07,4.52479e-06,8.440977e-07,4.6792033e-07,1.3743189e-06,1.1933326e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5226.png,8,1.1500806e-06,1.7728033e-05,4.7202807e-06,1.7639395e-06,2.8272718e-06,2.6666005e-06,1.9297056e-06,1.4324574e-05,1.0,6.1849682e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5227.png,1,3.683721e-05,1.0,2.1518294e-07,7.898862e-08,4.868614e-06,6.070121e-06,1.9642707e-06,2.6674763e-05,1.0238975e-06,8.4456553e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5228.png,6,2.7498754e-07,2.3318888e-05,7.826017e-06,2.304109e-07,0.04561535,6.700836e-05,0.9989693,3.4636662e-07,2.7109553e-07,8.311045e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\5229.png,5,1.9277215e-07,1.526959e-05,4.6832405e-09,1.5204067e-06,2.7201982e-06,1.0,1.7503378e-06,4.1053752e-07,7.3910155e-06,4.22469e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5230.png,6,2.6302055e-07,3.739912e-06,9.879011e-06,3.5110286e-06,0.00021567718,2.3053954e-06,0.9999993,2.4312142e-06,3.0544106e-07,2.322909e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5231.png,8,1.5207374e-07,1.1579679e-05,6.781735e-06,2.5846196e-06,3.26068e-06,5.2821365e-06,7.7769124e-07,2.1211996e-05,0.9999999,4.0332486e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5232.png,1,2.6764303e-05,1.0,2.268058e-07,7.564944e-08,3.5043252e-06,6.13097e-06,2.0213538e-06,2.546031e-05,9.894198e-07,8.8871036e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5233.png,9,7.3946374e-08,4.140746e-06,3.4553627e-06,6.533617e-06,5.832399e-06,1.343943e-06,3.0988605e-08,3.3266938e-06,1.853235e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5234.png,7,5.0365287e-07,1.9006418e-06,7.0064702e-06,1.1243974e-06,1.3507362e-07,1.2430826e-07,1.6147027e-07,1.0,3.8406433e-06,9.228177e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5235.png,6,2.2941813e-06,2.7243807e-06,2.6878457e-05,3.293818e-06,3.4360837e-05,7.3425923e-07,0.9999999,3.3152372e-07,1.7667985e-07,2.3034003e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\5236.png,8,2.5115816e-07,1.0614635e-05,7.696139e-06,3.230976e-06,3.3342783e-06,5.197984e-06,8.6312156e-07,1.76831e-05,0.9999999,5.751556e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5237.png,3,3.6606707e-07,6.278117e-07,3.4500779e-06,1.0,5.46042e-07,4.402343e-06,1.4075473e-06,6.7628747e-07,1.6403949e-06,1.5332189e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5238.png,7,5.2369114e-07,1.5669427e-06,7.1182444e-06,1.0275836e-06,1.2228259e-07,1.3673335e-07,2.5305465e-07,1.0,5.3276785e-06,9.6832055e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5239.png,4,6.8320367e-07,1.08438485e-07,3.654102e-08,9.297765e-08,0.9999995,2.3731088e-06,5.7741215e-07,1.2639526e-06,3.399396e-06,3.1433854e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5240.png,7,5.603264e-07,1.7250741e-06,5.2340188e-06,9.56496e-07,1.5346508e-07,1.2164935e-07,1.3079455e-07,1.0,3.1492966e-06,9.454595e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5241.png,0,0.99999976,1.9786667e-05,9.016652e-07,2.6764985e-06,1.3564875e-06,2.4526835e-06,1.1675742e-05,7.469475e-07,7.264125e-07,6.1665814e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5242.png,9,7.700624e-08,2.0228867e-06,7.438573e-07,9.102819e-06,3.6641882e-06,1.9028346e-06,1.6889307e-07,5.851347e-06,2.0586733e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5243.png,0,0.99999976,3.715459e-05,5.163426e-07,5.0941276e-06,1.0085851e-06,6.033231e-06,7.773725e-06,1.2365398e-06,2.76694e-07,4.0886625e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5244.png,0,0.99999964,1.7930775e-05,1.20656e-06,2.0296927e-06,1.7820994e-06,1.8180176e-06,1.25949655e-05,5.0041206e-07,8.3812813e-07,7.842552e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5245.png,3,3.8246824e-07,7.409686e-07,2.20111e-06,1.0,5.875851e-07,3.6875915e-06,8.2214854e-07,5.9682907e-07,8.123982e-07,1.30802455e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5246.png,7,7.6112633e-07,1.8795276e-06,1.7473058e-05,1.0491017e-06,9.834888e-08,1.331437e-07,1.046286e-06,1.0,2.1230373e-05,9.258519e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5247.png,9,3.639562e-07,3.327941e-06,1.34348165e-05,2.0574686e-05,7.1817058e-06,1.3162684e-06,1.1058732e-08,2.2778413e-06,1.4787151e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\5248.png,3,4.93139e-07,1.2217969e-06,2.859284e-06,1.0,1.9952167e-06,4.0393716e-06,6.111765e-07,7.896127e-07,3.0401407e-06,1.1531391e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5249.png,0,0.99999976,2.2410228e-05,9.383134e-07,2.4180918e-06,1.4573556e-06,2.5801326e-06,9.762317e-06,7.132904e-07,5.131601e-07,5.981042e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\5250.png,2,5.3754303e-07,5.9211994e-05,1.0,9.286391e-06,6.158484e-07,4.950776e-07,0.0002401517,1.4807049e-06,5.21103e-07,5.224859e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5251.png,0,0.99999964,1.8601388e-05,1.3009706e-06,1.9417141e-06,1.941614e-06,2.1517442e-06,1.3643766e-05,4.531534e-07,7.034437e-07,7.4506324e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5252.png,1,3.1422584e-05,1.0,2.1520265e-07,8.1776264e-08,4.31136e-06,5.9805116e-06,1.9005712e-06,2.6918195e-05,9.695224e-07,8.3962175e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5253.png,0,0.99999964,4.606822e-06,7.6868155e-06,1.4314919e-06,3.428522e-06,4.1207983e-07,2.6167449e-05,1.5345805e-07,5.322255e-06,1.22335e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5254.png,1,2.1618227e-06,1.0,3.2649476e-07,5.2090225e-08,3.952052e-07,6.636841e-06,3.0692927e-06,2.1907648e-05,6.1691355e-07,1.0533403e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5255.png,0,0.9999995,5.857874e-06,5.716646e-06,8.036597e-07,5.20835e-06,4.0042397e-07,4.8047124e-05,8.8855714e-08,5.053309e-06,2.5346035e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5256.png,4,7.49462e-07,9.261394e-08,3.9939874e-08,8.456739e-08,0.99999964,2.1785952e-06,5.097584e-07,1.2866357e-06,3.6761166e-06,3.271147e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5257.png,0,0.9999995,4.8813426e-06,7.5067906e-06,1.0509041e-06,4.5211664e-06,3.9899183e-07,3.327935e-05,1.1807369e-07,5.417929e-06,1.7176626e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\5258.png,1,1.5833924e-05,1.0,4.8952865e-07,2.6079205e-08,1.1181248e-05,2.4944077e-06,5.9510403e-06,6.520204e-05,3.4661477e-07,2.4241251e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\5259.png,0,0.99999976,2.0244992e-05,1.0505203e-06,2.384486e-06,1.4791327e-06,2.2927902e-06,9.673035e-06,6.95074e-07,5.99053e-07,6.005207e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\5260.png,4,7.8557173e-07,8.8736314e-08,4.1018875e-08,8.130254e-08,0.99999964,2.0774135e-06,4.888499e-07,1.2859009e-06,3.7976768e-06,3.395798e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\5261.png,7,5.2623835e-07,1.6391284e-06,6.1471924e-06,9.807048e-07,1.3037896e-07,1.3177512e-07,1.8831449e-07,1.0,4.0827363e-06,1.0134301e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\5262.png,9,6.6906864e-08,5.4552793e-06,2.6104144e-06,4.5537113e-06,9.120962e-06,1.193164e-06,3.4666957e-08,3.902509e-06,2.1009212e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5263.png,6,2.9262159e-05,2.1541157e-06,2.3908455e-05,3.1623463e-06,1.2072046e-05,2.9925803e-07,1.0,1.3681579e-07,3.2608867e-07,7.9161373e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\5264.png,2,2.3423186e-06,2.4111052e-06,1.0,2.0018954e-06,1.2462732e-07,4.573369e-08,5.1710413e-05,4.893853e-06,7.931182e-07,5.5955155e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\5265.png,6,0.51682377,0.0017790478,3.935912e-06,2.593098e-09,0.91563916,2.023182e-06,0.8296751,5.9149478e-08,6.622817e-06,7.7876e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\5266.png,2,1.5862935e-06,3.9454276e-06,1.0,3.0316055e-06,1.1856284e-07,7.007353e-08,9.923323e-05,3.6446922e-06,6.438839e-07,4.173216e-07
